chr,start,end,gene_id,peak_pos,LOD,Phenotype,Env.Tester,Env,FPCA_Type,Tester,biotype,briefDescription,description,exceptionNote,id,length,name,note,primaryIdentifier,score,scoreType,secondaryIdentifier,source,status,symbol,organism.name,chromosome.primaryIdentifier,chromosomeLocation.start,chromosomeLocation.end,goAnnotation.ontologyTerm.identifier
chr5,191259453,191261288,Zm00001eb247920,191202589,6.97636421520033,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Two-component response regulator ORR6,,217264742.0,1836.0,,,Zm00001eb247920,,,,B73 Zm00001eb.1,,,Zea mays,chr5,191259453.0,191261288.0,GO:0009736
chr5,191259453,191261288,Zm00001eb247920,191202589,6.97636421520033,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Two-component response regulator ORR6,,217264742.0,1836.0,,,Zm00001eb247920,,,,B73 Zm00001eb.1,,,Zea mays,chr5,191259453.0,191261288.0,GO:0009755
chr5,191259453,191261288,Zm00001eb247920,191202589,6.97636421520033,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Two-component response regulator ORR6,,217264742.0,1836.0,,,Zm00001eb247920,,,,B73 Zm00001eb.1,,,Zea mays,chr5,191259453.0,191261288.0,GO:0010167
chr5,191259453,191261288,Zm00001eb247920,191202589,6.97636421520033,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Two-component response regulator ORR6,,217264742.0,1836.0,,,Zm00001eb247920,,,,B73 Zm00001eb.1,,,Zea mays,chr5,191259453.0,191261288.0,GO:0060359
chr9,19258409,19259239,Zm00001eb376090,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,,,,,,,,,,,,,,,,,,,,
chr9,19309352,19320805,Zm00001eb376100,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Starch synthase,,217909708.0,11454.0,,,Zm00001eb376100,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19309352.0,19320805.0,GO:0004373
chr9,19309352,19320805,Zm00001eb376100,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Starch synthase,,217909708.0,11454.0,,,Zm00001eb376100,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19309352.0,19320805.0,GO:0009011
chr9,19309352,19320805,Zm00001eb376100,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Starch synthase,,217909708.0,11454.0,,,Zm00001eb376100,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19309352.0,19320805.0,GO:0009501
chr9,19309352,19320805,Zm00001eb376100,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Starch synthase,,217909708.0,11454.0,,,Zm00001eb376100,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19309352.0,19320805.0,GO:0009507
chr9,19309352,19320805,Zm00001eb376100,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Starch synthase,,217909708.0,11454.0,,,Zm00001eb376100,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19309352.0,19320805.0,GO:0009532
chr9,19309352,19320805,Zm00001eb376100,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Starch synthase,,217909708.0,11454.0,,,Zm00001eb376100,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19309352.0,19320805.0,GO:0009960
chr9,19309352,19320805,Zm00001eb376100,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Starch synthase,,217909708.0,11454.0,,,Zm00001eb376100,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19309352.0,19320805.0,GO:0010021
chr9,19309352,19320805,Zm00001eb376100,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Starch synthase,,217909708.0,11454.0,,,Zm00001eb376100,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19309352.0,19320805.0,GO:0019252
chr9,19309352,19320805,Zm00001eb376100,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Starch synthase,,217909708.0,11454.0,,,Zm00001eb376100,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19309352.0,19320805.0,GO:0033201
chr9,19324629,19325718,Zm00001eb376110,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Ethylene-responsive transcription factor 1,,217909982.0,1090.0,,,Zm00001eb376110,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19324629.0,19325718.0,GO:0003677
chr9,19324629,19325718,Zm00001eb376110,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Ethylene-responsive transcription factor 1,,217909982.0,1090.0,,,Zm00001eb376110,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19324629.0,19325718.0,GO:0003700
chr9,19324629,19325718,Zm00001eb376110,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Ethylene-responsive transcription factor 1,,217909982.0,1090.0,,,Zm00001eb376110,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19324629.0,19325718.0,GO:0005634
chr9,19324629,19325718,Zm00001eb376110,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Ethylene-responsive transcription factor 1,,217909982.0,1090.0,,,Zm00001eb376110,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19324629.0,19325718.0,GO:0006355
chr9,19324629,19325718,Zm00001eb376110,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Ethylene-responsive transcription factor 1,,217909982.0,1090.0,,,Zm00001eb376110,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19324629.0,19325718.0,GO:0009873
chr9,19339094,19343364,Zm00001eb376120,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Ubiquitin-associated 1,,217909993.0,4271.0,,,Zm00001eb376120,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19339094.0,19343364.0,GO:0000813
chr9,19339094,19343364,Zm00001eb376120,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Ubiquitin-associated 1,,217909993.0,4271.0,,,Zm00001eb376120,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19339094.0,19343364.0,GO:0003746
chr9,19339094,19343364,Zm00001eb376120,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Ubiquitin-associated 1,,217909993.0,4271.0,,,Zm00001eb376120,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19339094.0,19343364.0,GO:0006414
chr9,19339094,19343364,Zm00001eb376120,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Ubiquitin-associated 1,,217909993.0,4271.0,,,Zm00001eb376120,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19339094.0,19343364.0,GO:0016301
chr9,19339094,19343364,Zm00001eb376120,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Ubiquitin-associated 1,,217909993.0,4271.0,,,Zm00001eb376120,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19339094.0,19343364.0,GO:0016310
chr9,19339094,19343364,Zm00001eb376120,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Ubiquitin-associated 1,,217909993.0,4271.0,,,Zm00001eb376120,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19339094.0,19343364.0,GO:0043130
chr9,19339094,19343364,Zm00001eb376120,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Ubiquitin-associated 1,,217909993.0,4271.0,,,Zm00001eb376120,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19339094.0,19343364.0,GO:0043162
chr9,19343656,19347607,Zm00001eb376130,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Lanatoside 15-O-acetylesterase,,217910020.0,3952.0,,,Zm00001eb376130,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19343656.0,19347607.0,GO:0004560
chr9,19343656,19347607,Zm00001eb376130,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Lanatoside 15-O-acetylesterase,,217910020.0,3952.0,,,Zm00001eb376130,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19343656.0,19347607.0,GO:0008152
chr9,19343656,19347607,Zm00001eb376130,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Lanatoside 15-O-acetylesterase,,217910020.0,3952.0,,,Zm00001eb376130,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19343656.0,19347607.0,GO:0016021
chr9,19343656,19347607,Zm00001eb376130,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Lanatoside 15-O-acetylesterase,,217910020.0,3952.0,,,Zm00001eb376130,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19343656.0,19347607.0,GO:0016719
chr9,19343656,19347607,Zm00001eb376130,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Lanatoside 15-O-acetylesterase,,217910020.0,3952.0,,,Zm00001eb376130,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19343656.0,19347607.0,GO:0016788
chr9,19343656,19347607,Zm00001eb376130,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Lanatoside 15-O-acetylesterase,,217910020.0,3952.0,,,Zm00001eb376130,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19343656.0,19347607.0,GO:0052886
chr9,19343656,19347607,Zm00001eb376130,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Lanatoside 15-O-acetylesterase,,217910020.0,3952.0,,,Zm00001eb376130,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19343656.0,19347607.0,GO:0052887
chr9,19403188,19404013,Zm00001eb376140,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferasesubunit B,,217910097.0,826.0,,,Zm00001eb376140,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19403188.0,19404013.0,GO:0016740
chr9,19403190,19403985,Zm00001eb376150,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Histone domain-containing protein,,217910108.0,796.0,,,Zm00001eb376150,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19403190.0,19403985.0,GO:0000786
chr9,19403190,19403985,Zm00001eb376150,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Histone domain-containing protein,,217910108.0,796.0,,,Zm00001eb376150,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19403190.0,19403985.0,GO:0003677
chr9,19403190,19403985,Zm00001eb376150,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Histone domain-containing protein,,217910108.0,796.0,,,Zm00001eb376150,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19403190.0,19403985.0,GO:0005634
chr9,19403190,19403985,Zm00001eb376150,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Histone domain-containing protein,,217910108.0,796.0,,,Zm00001eb376150,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19403190.0,19403985.0,GO:0010369
chr9,19403190,19403985,Zm00001eb376150,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Histone domain-containing protein,,217910108.0,796.0,,,Zm00001eb376150,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19403190.0,19403985.0,GO:0030527
chr9,19403190,19403985,Zm00001eb376150,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Histone domain-containing protein,,217910108.0,796.0,,,Zm00001eb376150,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19403190.0,19403985.0,GO:0046982
chr9,19419057,19431789,Zm00001eb376160,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Multidrug resistance-associated protein3,,217910119.0,12733.0,,,Zm00001eb376160,,,,B73 Zm00001eb.1,,LOC103642016,Zea mays,chr9,19419057.0,19431789.0,GO:0000325
chr9,19419057,19431789,Zm00001eb376160,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Multidrug resistance-associated protein3,,217910119.0,12733.0,,,Zm00001eb376160,,,,B73 Zm00001eb.1,,LOC103642016,Zea mays,chr9,19419057.0,19431789.0,GO:0005524
chr9,19419057,19431789,Zm00001eb376160,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Multidrug resistance-associated protein3,,217910119.0,12733.0,,,Zm00001eb376160,,,,B73 Zm00001eb.1,,LOC103642016,Zea mays,chr9,19419057.0,19431789.0,GO:0005774
chr9,19419057,19431789,Zm00001eb376160,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Multidrug resistance-associated protein3,,217910119.0,12733.0,,,Zm00001eb376160,,,,B73 Zm00001eb.1,,LOC103642016,Zea mays,chr9,19419057.0,19431789.0,GO:0016020
chr9,19419057,19431789,Zm00001eb376160,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Multidrug resistance-associated protein3,,217910119.0,12733.0,,,Zm00001eb376160,,,,B73 Zm00001eb.1,,LOC103642016,Zea mays,chr9,19419057.0,19431789.0,GO:0016021
chr9,19419057,19431789,Zm00001eb376160,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Multidrug resistance-associated protein3,,217910119.0,12733.0,,,Zm00001eb376160,,,,B73 Zm00001eb.1,,LOC103642016,Zea mays,chr9,19419057.0,19431789.0,GO:0042626
chr9,19419057,19431789,Zm00001eb376160,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Multidrug resistance-associated protein3,,217910119.0,12733.0,,,Zm00001eb376160,,,,B73 Zm00001eb.1,,LOC103642016,Zea mays,chr9,19419057.0,19431789.0,GO:0055085
chr9,19419057,19431789,Zm00001eb376160,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Multidrug resistance-associated protein3,,217910119.0,12733.0,,,Zm00001eb376160,,,,B73 Zm00001eb.1,,LOC103642016,Zea mays,chr9,19419057.0,19431789.0,GO:0140359
chr9,19432377,19433847,Zm00001eb376180,19345043,7.66280531176175,FPC1_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,,,217910349.0,1471.0,,,Zm00001eb376180,,,,B73 Zm00001eb.1,,,Zea mays,chr9,19432377.0,19433847.0,GO:0016021
chr3,176022370,176023321,Zm00001eb145650,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,,,,,,,,,,,,,,,,,,,,
chr3,176074772,176077395,Zm00001eb145660,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0000977
chr3,176074772,176077395,Zm00001eb145660,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0000987
chr3,176074772,176077395,Zm00001eb145660,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0003700
chr3,176074772,176077395,Zm00001eb145660,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0005634
chr3,176074772,176077395,Zm00001eb145660,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0005737
chr3,176074772,176077395,Zm00001eb145660,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0010093
chr3,176074772,176077395,Zm00001eb145660,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0030154
chr3,176074772,176077395,Zm00001eb145660,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0045944
chr3,176074772,176077395,Zm00001eb145660,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0046983
chr3,176074772,176077395,Zm00001eb145660,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,PISTILLATA-like MADS-box transcription factor (Fragment),,216733456.0,2624.0,,,Zm00001eb145660,,,,B73 Zm00001eb.1,,PI2,Zea mays,chr3,176074772.0,176077395.0,GO:0048455
chr3,176082042,176085456,Zm00001eb145670,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Amino acid permease 3,,216733491.0,3415.0,,,Zm00001eb145670,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176082042.0,176085456.0,GO:0005886
chr3,176082042,176085456,Zm00001eb145670,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Amino acid permease 3,,216733491.0,3415.0,,,Zm00001eb145670,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176082042.0,176085456.0,GO:0006865
chr3,176082042,176085456,Zm00001eb145670,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Amino acid permease 3,,216733491.0,3415.0,,,Zm00001eb145670,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176082042.0,176085456.0,GO:0016021
chr3,176086633,176090647,Zm00001eb145680,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,NAD(P)H-quinone oxidoreductase subunit N,,216733680.0,4015.0,,,Zm00001eb145680,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176086633.0,176090647.0,GO:0009535
chr3,176086633,176090647,Zm00001eb145680,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,NAD(P)H-quinone oxidoreductase subunit N,,216733680.0,4015.0,,,Zm00001eb145680,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176086633.0,176090647.0,GO:0009941
chr3,176086633,176090647,Zm00001eb145680,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,NAD(P)H-quinone oxidoreductase subunit N,,216733680.0,4015.0,,,Zm00001eb145680,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176086633.0,176090647.0,GO:0010258
chr3,176086633,176090647,Zm00001eb145680,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,NAD(P)H-quinone oxidoreductase subunit N,,216733680.0,4015.0,,,Zm00001eb145680,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176086633.0,176090647.0,GO:0016020
chr3,176086633,176090647,Zm00001eb145680,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,NAD(P)H-quinone oxidoreductase subunit N,,216733680.0,4015.0,,,Zm00001eb145680,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176086633.0,176090647.0,GO:0016655
chr3,176086633,176090647,Zm00001eb145680,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,NAD(P)H-quinone oxidoreductase subunit N,,216733680.0,4015.0,,,Zm00001eb145680,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176086633.0,176090647.0,GO:0048038
chr3,176086633,176090647,Zm00001eb145680,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,NAD(P)H-quinone oxidoreductase subunit N,,216733680.0,4015.0,,,Zm00001eb145680,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176086633.0,176090647.0,GO:0050832
chr3,176090925,176095685,Zm00001eb145690,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Probable magnesium transporter,,216733711.0,4761.0,,,Zm00001eb145690,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176090925.0,176095685.0,GO:0005769
chr3,176090925,176095685,Zm00001eb145690,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Probable magnesium transporter,,216733711.0,4761.0,,,Zm00001eb145690,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176090925.0,176095685.0,GO:0005886
chr3,176090925,176095685,Zm00001eb145690,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Probable magnesium transporter,,216733711.0,4761.0,,,Zm00001eb145690,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176090925.0,176095685.0,GO:0015095
chr3,176090925,176095685,Zm00001eb145690,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Probable magnesium transporter,,216733711.0,4761.0,,,Zm00001eb145690,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176090925.0,176095685.0,GO:0016021
chr3,176090925,176095685,Zm00001eb145690,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Probable magnesium transporter,,216733711.0,4761.0,,,Zm00001eb145690,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176090925.0,176095685.0,GO:1903830
chr3,176104394,176104726,Zm00001eb145700,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,,,,,,,,,,,,,,,,,,,,
chr3,176105647,176106654,Zm00001eb145710,176083701,6.37408225464794,FPC2_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Phytosulfokine receptor 1,,216733798.0,1008.0,,,Zm00001eb145710,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176105647.0,176106654.0,GO:0016021
chr9,15652454,15664436,Zm00001eb374960,15727499,6.31969906264242,FPC3_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,,,,,,,,,,,,,,,,,,,,
chr9,15668037,15671514,Zm00001eb374970,15727499,6.31969906264242,FPC3_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,Putative allantoinase,,217903826.0,3478.0,,,Zm00001eb374970,,,,B73 Zm00001eb.1,,,Zea mays,chr9,15668037.0,15671514.0,GO:0016810
chr9,15721781,15724487,Zm00001eb374980,15727499,6.31969906264242,FPC3_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,ERAD-associated E3 ubiquitin-protein ligase HRD1A,,217903853.0,2707.0,,,Zm00001eb374980,,,,B73 Zm00001eb.1,,,Zea mays,chr9,15721781.0,15724487.0,GO:0006511
chr9,15721781,15724487,Zm00001eb374980,15727499,6.31969906264242,FPC3_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,ERAD-associated E3 ubiquitin-protein ligase HRD1A,,217903853.0,2707.0,,,Zm00001eb374980,,,,B73 Zm00001eb.1,,,Zea mays,chr9,15721781.0,15724487.0,GO:0016021
chr9,15721781,15724487,Zm00001eb374980,15727499,6.31969906264242,FPC3_NGRDI,DEH1.2020.PHZ51,DEH1.2020,DAP,PHZ51,protein_coding,,ERAD-associated E3 ubiquitin-protein ligase HRD1A,,217903853.0,2707.0,,,Zm00001eb374980,,,,B73 Zm00001eb.1,,,Zea mays,chr9,15721781.0,15724487.0,GO:0016567
