chr,start,end,gene_id,peak_pos,LOD,Phenotype,Env.Tester,Env,Tester,biotype,briefDescription,description,exceptionNote,id,length,name,note,primaryIdentifier,score,scoreType,secondaryIdentifier,source,status,symbol,organism.name,chromosome.primaryIdentifier,chromosomeLocation.start,chromosomeLocation.end,goAnnotation.ontologyTerm.identifier
chr8,120908908,120913019,Zm00001eb351830,120906310,6.34669058843583,DTA.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Sorting and assembly machinery component like,,217783018.0,4112.0,,,Zm00001eb351830,,,,B73 Zm00001eb.1,,,Zea mays,chr8,120908908.0,120913019.0,GO:0016021
chr8,120908908,120913019,Zm00001eb351830,120906310,6.34669058843583,DTA.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Sorting and assembly machinery component like,,217783018.0,4112.0,,,Zm00001eb351830,,,,B73 Zm00001eb.1,,,Zea mays,chr8,120908908.0,120913019.0,GO:0034622
chr8,120908908,120913019,Zm00001eb351830,120906310,6.34669058843583,DTA.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Sorting and assembly machinery component like,,217783018.0,4112.0,,,Zm00001eb351830,,,,B73 Zm00001eb.1,,,Zea mays,chr8,120908908.0,120913019.0,GO:0045040
chr8,120913357,120915035,Zm00001eb351840,120906310,6.34669058843583,DTA.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,,,,,,,,,,,,,,,,,,,,
chr8,120999488,121000533,Zm00001eb351850,120906310,6.34669058843583,DTA.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,,,,,,,,,,,,,,,,,,,,
chr8,121004362,121004710,Zm00001eb351860,120906310,6.34669058843583,DTA.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,,,,,,,,,,,,,,,,,,,,
chr7,1148503,1150466,Zm00001eb298200,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516672.0,1964.0,,,Zm00001eb298200,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1148503.0,1150466.0,GO:0004601
chr7,1148503,1150466,Zm00001eb298200,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516672.0,1964.0,,,Zm00001eb298200,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1148503.0,1150466.0,GO:0005576
chr7,1148503,1150466,Zm00001eb298200,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516672.0,1964.0,,,Zm00001eb298200,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1148503.0,1150466.0,GO:0006979
chr7,1148503,1150466,Zm00001eb298200,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516672.0,1964.0,,,Zm00001eb298200,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1148503.0,1150466.0,GO:0009505
chr7,1148503,1150466,Zm00001eb298200,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516672.0,1964.0,,,Zm00001eb298200,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1148503.0,1150466.0,GO:0009506
chr7,1148503,1150466,Zm00001eb298200,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516672.0,1964.0,,,Zm00001eb298200,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1148503.0,1150466.0,GO:0016020
chr7,1148503,1150466,Zm00001eb298200,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516672.0,1964.0,,,Zm00001eb298200,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1148503.0,1150466.0,GO:0020037
chr7,1148503,1150466,Zm00001eb298200,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516672.0,1964.0,,,Zm00001eb298200,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1148503.0,1150466.0,GO:0042744
chr7,1148503,1150466,Zm00001eb298200,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516672.0,1964.0,,,Zm00001eb298200,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1148503.0,1150466.0,GO:0046872
chr7,1148503,1150466,Zm00001eb298200,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516672.0,1964.0,,,Zm00001eb298200,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1148503.0,1150466.0,GO:0098869
chr7,1163440,1164750,Zm00001eb298210,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516706.0,1311.0,,,Zm00001eb298210,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1163440.0,1164750.0,GO:0004601
chr7,1163440,1164750,Zm00001eb298210,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516706.0,1311.0,,,Zm00001eb298210,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1163440.0,1164750.0,GO:0005576
chr7,1163440,1164750,Zm00001eb298210,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516706.0,1311.0,,,Zm00001eb298210,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1163440.0,1164750.0,GO:0006979
chr7,1163440,1164750,Zm00001eb298210,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516706.0,1311.0,,,Zm00001eb298210,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1163440.0,1164750.0,GO:0009505
chr7,1163440,1164750,Zm00001eb298210,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516706.0,1311.0,,,Zm00001eb298210,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1163440.0,1164750.0,GO:0009506
chr7,1163440,1164750,Zm00001eb298210,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516706.0,1311.0,,,Zm00001eb298210,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1163440.0,1164750.0,GO:0020037
chr7,1163440,1164750,Zm00001eb298210,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516706.0,1311.0,,,Zm00001eb298210,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1163440.0,1164750.0,GO:0042744
chr7,1163440,1164750,Zm00001eb298210,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516706.0,1311.0,,,Zm00001eb298210,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1163440.0,1164750.0,GO:0046872
chr7,1163440,1164750,Zm00001eb298210,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516706.0,1311.0,,,Zm00001eb298210,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1163440.0,1164750.0,GO:0098869
chr7,1176244,1177802,Zm00001eb298220,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516722.0,1559.0,,,Zm00001eb298220,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1176244.0,1177802.0,GO:0004601
chr7,1176244,1177802,Zm00001eb298220,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516722.0,1559.0,,,Zm00001eb298220,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1176244.0,1177802.0,GO:0005576
chr7,1176244,1177802,Zm00001eb298220,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516722.0,1559.0,,,Zm00001eb298220,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1176244.0,1177802.0,GO:0006979
chr7,1176244,1177802,Zm00001eb298220,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516722.0,1559.0,,,Zm00001eb298220,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1176244.0,1177802.0,GO:0009505
chr7,1176244,1177802,Zm00001eb298220,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516722.0,1559.0,,,Zm00001eb298220,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1176244.0,1177802.0,GO:0009506
chr7,1176244,1177802,Zm00001eb298220,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516722.0,1559.0,,,Zm00001eb298220,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1176244.0,1177802.0,GO:0016021
chr7,1176244,1177802,Zm00001eb298220,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516722.0,1559.0,,,Zm00001eb298220,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1176244.0,1177802.0,GO:0020037
chr7,1176244,1177802,Zm00001eb298220,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516722.0,1559.0,,,Zm00001eb298220,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1176244.0,1177802.0,GO:0042744
chr7,1176244,1177802,Zm00001eb298220,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516722.0,1559.0,,,Zm00001eb298220,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1176244.0,1177802.0,GO:0046872
chr7,1176244,1177802,Zm00001eb298220,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516722.0,1559.0,,,Zm00001eb298220,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1176244.0,1177802.0,GO:0098869
chr7,1226164,1227675,Zm00001eb298230,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516741.0,1512.0,,,Zm00001eb298230,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1226164.0,1227675.0,GO:0004601
chr7,1226164,1227675,Zm00001eb298230,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516741.0,1512.0,,,Zm00001eb298230,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1226164.0,1227675.0,GO:0005576
chr7,1226164,1227675,Zm00001eb298230,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516741.0,1512.0,,,Zm00001eb298230,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1226164.0,1227675.0,GO:0006979
chr7,1226164,1227675,Zm00001eb298230,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516741.0,1512.0,,,Zm00001eb298230,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1226164.0,1227675.0,GO:0020037
chr7,1226164,1227675,Zm00001eb298230,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516741.0,1512.0,,,Zm00001eb298230,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1226164.0,1227675.0,GO:0046872
chr7,1226164,1227675,Zm00001eb298230,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516741.0,1512.0,,,Zm00001eb298230,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1226164.0,1227675.0,GO:0098869
chr7,1226164,1227675,Zm00001eb298230,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516741.0,1512.0,,,Zm00001eb298230,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1226164.0,1227675.0,GO:0004601
chr7,1226164,1227675,Zm00001eb298230,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516741.0,1512.0,,,Zm00001eb298230,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1226164.0,1227675.0,GO:0005576
chr7,1226164,1227675,Zm00001eb298230,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516741.0,1512.0,,,Zm00001eb298230,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1226164.0,1227675.0,GO:0006979
chr7,1226164,1227675,Zm00001eb298230,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516741.0,1512.0,,,Zm00001eb298230,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1226164.0,1227675.0,GO:0020037
chr7,1226164,1227675,Zm00001eb298230,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516741.0,1512.0,,,Zm00001eb298230,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1226164.0,1227675.0,GO:0046872
chr7,1226164,1227675,Zm00001eb298230,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Peroxidase,,217516741.0,1512.0,,,Zm00001eb298230,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1226164.0,1227675.0,GO:0098869
chr7,1243532,1244802,Zm00001eb298250,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Phytocyanin domain-containing protein,,217516769.0,1271.0,,,Zm00001eb298250,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1243532.0,1244802.0,GO:0009055
chr7,1243532,1244802,Zm00001eb298250,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Phytocyanin domain-containing protein,,217516769.0,1271.0,,,Zm00001eb298250,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1243532.0,1244802.0,GO:0016021
chr7,1243532,1244802,Zm00001eb298250,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Phytocyanin domain-containing protein,,217516769.0,1271.0,,,Zm00001eb298250,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1243532.0,1244802.0,GO:0022900
chr7,1243532,1244802,Zm00001eb298250,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Phytocyanin domain-containing protein,,217516769.0,1271.0,,,Zm00001eb298250,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1243532.0,1244802.0,GO:0046658
chr7,1246199,1246801,Zm00001eb298260,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,sulfated surface glycoprotein 185-like,,217516784.0,603.0,,,Zm00001eb298260,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1246199.0,1246801.0,GO:0016021
chr7,1246199,1246801,Zm00001eb298260,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,sulfated surface glycoprotein 185-like,,217516784.0,603.0,,,Zm00001eb298260,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1246199.0,1246801.0,GO:0016301
chr7,1246199,1246801,Zm00001eb298260,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,sulfated surface glycoprotein 185-like,,217516784.0,603.0,,,Zm00001eb298260,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1246199.0,1246801.0,GO:0016310
chr7,1246996,1248394,Zm00001eb298270,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,photosynthetic NDH subunit of lumenal location 3,,217516791.0,1399.0,,,Zm00001eb298270,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1246996.0,1248394.0,GO:0005509
chr7,1246996,1248394,Zm00001eb298270,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,photosynthetic NDH subunit of lumenal location 3,,217516791.0,1399.0,,,Zm00001eb298270,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1246996.0,1248394.0,GO:0009344
chr7,1246996,1248394,Zm00001eb298270,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,photosynthetic NDH subunit of lumenal location 3,,217516791.0,1399.0,,,Zm00001eb298270,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1246996.0,1248394.0,GO:0009507
chr7,1246996,1248394,Zm00001eb298270,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,photosynthetic NDH subunit of lumenal location 3,,217516791.0,1399.0,,,Zm00001eb298270,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1246996.0,1248394.0,GO:0009654
chr7,1246996,1248394,Zm00001eb298270,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,photosynthetic NDH subunit of lumenal location 3,,217516791.0,1399.0,,,Zm00001eb298270,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1246996.0,1248394.0,GO:0015979
chr7,1246996,1248394,Zm00001eb298270,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,photosynthetic NDH subunit of lumenal location 3,,217516791.0,1399.0,,,Zm00001eb298270,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1246996.0,1248394.0,GO:0019898
chr7,1246996,1248394,Zm00001eb298270,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,photosynthetic NDH subunit of lumenal location 3,,217516791.0,1399.0,,,Zm00001eb298270,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1246996.0,1248394.0,GO:0022900
chr7,1246996,1248394,Zm00001eb298270,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,photosynthetic NDH subunit of lumenal location 3,,217516791.0,1399.0,,,Zm00001eb298270,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1246996.0,1248394.0,GO:0045156
chr7,1246996,1248394,Zm00001eb298270,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,photosynthetic NDH subunit of lumenal location 3,,217516791.0,1399.0,,,Zm00001eb298270,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1246996.0,1248394.0,GO:0055035
chr7,1247472,1254528,Zm00001eb298280,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Kinesin-like protein KIN-14N,,217516806.0,7057.0,,,Zm00001eb298280,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1247472.0,1254528.0,GO:0003777
chr7,1247472,1254528,Zm00001eb298280,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Kinesin-like protein KIN-14N,,217516806.0,7057.0,,,Zm00001eb298280,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1247472.0,1254528.0,GO:0005524
chr7,1247472,1254528,Zm00001eb298280,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Kinesin-like protein KIN-14N,,217516806.0,7057.0,,,Zm00001eb298280,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1247472.0,1254528.0,GO:0005871
chr7,1247472,1254528,Zm00001eb298280,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Kinesin-like protein KIN-14N,,217516806.0,7057.0,,,Zm00001eb298280,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1247472.0,1254528.0,GO:0005874
chr7,1247472,1254528,Zm00001eb298280,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Kinesin-like protein KIN-14N,,217516806.0,7057.0,,,Zm00001eb298280,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1247472.0,1254528.0,GO:0007018
chr7,1247472,1254528,Zm00001eb298280,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Kinesin-like protein KIN-14N,,217516806.0,7057.0,,,Zm00001eb298280,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1247472.0,1254528.0,GO:0008017
chr7,1247472,1254528,Zm00001eb298280,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Kinesin-like protein KIN-14N,,217516806.0,7057.0,,,Zm00001eb298280,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1247472.0,1254528.0,GO:0051225
chr7,1247472,1254528,Zm00001eb298280,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Kinesin-like protein KIN-14N,,217516806.0,7057.0,,,Zm00001eb298280,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1247472.0,1254528.0,GO:1990939
chr7,1298443,1307129,Zm00001eb298290,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Metallophos domain-containing protein,,217516877.0,8687.0,,,Zm00001eb298290,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1298443.0,1307129.0,GO:0008168
chr7,1298443,1307129,Zm00001eb298290,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Metallophos domain-containing protein,,217516877.0,8687.0,,,Zm00001eb298290,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1298443.0,1307129.0,GO:0016021
chr7,1298443,1307129,Zm00001eb298290,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Metallophos domain-containing protein,,217516877.0,8687.0,,,Zm00001eb298290,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1298443.0,1307129.0,GO:0016787
chr7,1298443,1307129,Zm00001eb298290,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Metallophos domain-containing protein,,217516877.0,8687.0,,,Zm00001eb298290,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1298443.0,1307129.0,GO:0032259
chr7,1328332,1336136,Zm00001eb298300,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Outer arm dynein light chain 1 protein,,217516948.0,7805.0,,,Zm00001eb298300,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1328332.0,1336136.0,GO:0000226
chr7,1328332,1336136,Zm00001eb298300,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Outer arm dynein light chain 1 protein,,217516948.0,7805.0,,,Zm00001eb298300,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1328332.0,1336136.0,GO:0004674
chr7,1328332,1336136,Zm00001eb298300,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Outer arm dynein light chain 1 protein,,217516948.0,7805.0,,,Zm00001eb298300,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1328332.0,1336136.0,GO:0005737
chr7,1328332,1336136,Zm00001eb298300,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Outer arm dynein light chain 1 protein,,217516948.0,7805.0,,,Zm00001eb298300,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1328332.0,1336136.0,GO:0008017
chr7,1328332,1336136,Zm00001eb298300,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Outer arm dynein light chain 1 protein,,217516948.0,7805.0,,,Zm00001eb298300,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1328332.0,1336136.0,GO:0009819
chr7,1328332,1336136,Zm00001eb298300,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Outer arm dynein light chain 1 protein,,217516948.0,7805.0,,,Zm00001eb298300,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1328332.0,1336136.0,GO:0019901
chr7,1328332,1336136,Zm00001eb298300,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Outer arm dynein light chain 1 protein,,217516948.0,7805.0,,,Zm00001eb298300,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1328332.0,1336136.0,GO:0045926
chr7,1328332,1336136,Zm00001eb298300,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Outer arm dynein light chain 1 protein,,217516948.0,7805.0,,,Zm00001eb298300,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1328332.0,1336136.0,GO:0046777
chr7,1328332,1336136,Zm00001eb298300,1244731,6.25792107273945,Yield.t.ha.BLUE,WIH2.2021.PHZ51,WIH2.2021,PHZ51,protein_coding,,Outer arm dynein light chain 1 protein,,217516948.0,7805.0,,,Zm00001eb298300,,,,B73 Zm00001eb.1,,,Zea mays,chr7,1328332.0,1336136.0,GO:0099738
